,file_path,emotion,dataset
259,D:\VocalCoach\RAVDESS\Actor_05\03-01-03-02-02-02-05.wav,Happiness,RAVDESS
260,D:\VocalCoach\RAVDESS\Actor_05\03-01-04-01-01-01-05.wav,Sadness,RAVDESS
261,D:\VocalCoach\RAVDESS\Actor_05\03-01-04-01-01-02-05.wav,Sadness,RAVDESS
262,D:\VocalCoach\RAVDESS\Actor_05\03-01-04-01-02-01-05.wav,Sadness,RAVDESS
263,D:\VocalCoach\RAVDESS\Actor_05\03-01-04-01-02-02-05.wav,Sadness,RAVDESS
264,D:\VocalCoach\RAVDESS\Actor_05\03-01-04-02-01-01-05.wav,Sadness,RAVDESS
265,D:\VocalCoach\RAVDESS\Actor_05\03-01-04-02-01-02-05.wav,Sadness,RAVDESS
266,D:\VocalCoach\RAVDESS\Actor_05\03-01-04-02-02-01-05.wav,Sadness,RAVDESS
267,D:\VocalCoach\RAVDESS\Actor_05\03-01-04-02-02-02-05.wav,Sadness,RAVDESS
268,D:\VocalCoach\RAVDESS\Actor_05\03-01-05-01-01-01-05.wav,Anger,RAVDESS
269,D:\VocalCoach\RAVDESS\Actor_05\03-01-05-01-01-02-05.wav,Anger,RAVDESS
270,D:\VocalCoach\RAVDESS\Actor_05\03-01-05-01-02-01-05.wav,Anger,RAVDESS
271,D:\VocalCoach\RAVDESS\Actor_05\03-01-05-01-02-02-05.wav,Anger,RAVDESS
272,D:\VocalCoach\RAVDESS\Actor_05\03-01-05-02-01-01-05.wav,Anger,RAVDESS
273,D:\VocalCoach\RAVDESS\Actor_05\03-01-05-02-01-02-05.wav,Anger,RAVDESS
274,D:\VocalCoach\RAVDESS\Actor_05\03-01-05-02-02-01-05.wav,Anger,RAVDESS
275,D:\VocalCoach\RAVDESS\Actor_05\03-01-05-02-02-02-05.wav,Anger,RAVDESS
276,D:\VocalCoach\RAVDESS\Actor_05\03-01-06-01-01-01-05.wav,Fear,RAVDESS
277,D:\VocalCoach\RAVDESS\Actor_05\03-01-06-01-01-02-05.wav,Fear,RAVDESS
278,D:\VocalCoach\RAVDESS\Actor_05\03-01-06-01-02-01-05.wav,Fear,RAVDESS
279,D:\VocalCoach\RAVDESS\Actor_05\03-01-06-01-02-02-05.wav,Fear,RAVDESS
280,D:\VocalCoach\RAVDESS\Actor_05\03-01-06-02-01-01-05.wav,Fear,RAVDESS
281,D:\VocalCoach\RAVDESS\Actor_05\03-01-06-02-01-02-05.wav,Fear,RAVDESS
282,D:\VocalCoach\RAVDESS\Actor_05\03-01-06-02-02-01-05.wav,Fear,RAVDESS
283,D:\VocalCoach\RAVDESS\Actor_05\03-01-06-02-02-02-05.wav,Fear,RAVDESS
284,D:\VocalCoach\RAVDESS\Actor_05\03-01-07-01-01-01-05.wav,Disgust,RAVDESS
285,D:\VocalCoach\RAVDESS\Actor_05\03-01-07-01-01-02-05.wav,Disgust,RAVDESS
286,D:\VocalCoach\RAVDESS\Actor_05\03-01-07-01-02-01-05.wav,Disgust,RAVDESS
287,D:\VocalCoach\RAVDESS\Actor_05\03-01-07-01-02-02-05.wav,Disgust,RAVDESS
288,D:\VocalCoach\RAVDESS\Actor_05\03-01-07-02-01-01-05.wav,Disgust,RAVDESS
289,D:\VocalCoach\RAVDESS\Actor_05\03-01-07-02-01-02-05.wav,Disgust,RAVDESS
290,D:\VocalCoach\RAVDESS\Actor_05\03-01-07-02-02-01-05.wav,Disgust,RAVDESS
291,D:\VocalCoach\RAVDESS\Actor_05\03-01-07-02-02-02-05.wav,Disgust,RAVDESS
292,D:\VocalCoach\RAVDESS\Actor_05\03-01-08-01-01-01-05.wav,Surprise,RAVDESS
293,D:\VocalCoach\RAVDESS\Actor_05\03-01-08-01-01-02-05.wav,Surprise,RAVDESS
294,D:\VocalCoach\RAVDESS\Actor_05\03-01-08-01-02-01-05.wav,Surprise,RAVDESS
295,D:\VocalCoach\RAVDESS\Actor_05\03-01-08-01-02-02-05.wav,Surprise,RAVDESS
296,D:\VocalCoach\RAVDESS\Actor_05\03-01-08-02-01-01-05.wav,Surprise,RAVDESS
297,D:\VocalCoach\RAVDESS\Actor_05\03-01-08-02-01-02-05.wav,Surprise,RAVDESS
298,D:\VocalCoach\RAVDESS\Actor_05\03-01-08-02-02-01-05.wav,Surprise,RAVDESS
299,D:\VocalCoach\RAVDESS\Actor_05\03-01-08-02-02-02-05.wav,Surprise,RAVDESS
300,D:\VocalCoach\RAVDESS\Actor_06\03-01-01-01-01-01-06.wav,Neutral,RAVDESS
301,D:\VocalCoach\RAVDESS\Actor_06\03-01-01-01-01-02-06.wav,Neutral,RAVDESS
302,D:\VocalCoach\RAVDESS\Actor_06\03-01-01-01-02-01-06.wav,Neutral,RAVDESS
303,D:\VocalCoach\RAVDESS\Actor_06\03-01-01-01-02-02-06.wav,Neutral,RAVDESS
304,D:\VocalCoach\RAVDESS\Actor_06\03-01-02-01-01-01-06.wav,Neutral,RAVDESS
305,D:\VocalCoach\RAVDESS\Actor_06\03-01-02-01-01-02-06.wav,Neutral,RAVDESS
306,D:\VocalCoach\RAVDESS\Actor_06\03-01-02-01-02-01-06.wav,Neutral,RAVDESS
307,D:\VocalCoach\RAVDESS\Actor_06\03-01-02-01-02-02-06.wav,Neutral,RAVDESS
308,D:\VocalCoach\RAVDESS\Actor_06\03-01-02-02-01-01-06.wav,Neutral,RAVDESS
309,D:\VocalCoach\RAVDESS\Actor_06\03-01-02-02-01-02-06.wav,Neutral,RAVDESS
310,D:\VocalCoach\RAVDESS\Actor_06\03-01-02-02-02-01-06.wav,Neutral,RAVDESS
311,D:\VocalCoach\RAVDESS\Actor_06\03-01-02-02-02-02-06.wav,Neutral,RAVDESS
312,D:\VocalCoach\RAVDESS\Actor_06\03-01-03-01-01-01-06.wav,Happiness,RAVDESS
313,D:\VocalCoach\RAVDESS\Actor_06\03-01-03-01-01-02-06.wav,Happiness,RAVDESS
314,D:\VocalCoach\RAVDESS\Actor_06\03-01-03-01-02-01-06.wav,Happiness,RAVDESS
315,D:\VocalCoach\RAVDESS\Actor_06\03-01-03-01-02-02-06.wav,Happiness,RAVDESS
316,D:\VocalCoach\RAVDESS\Actor_06\03-01-03-02-01-01-06.wav,Happiness,RAVDESS
317,D:\VocalCoach\RAVDESS\Actor_06\03-01-03-02-01-02-06.wav,Happiness,RAVDESS
318,D:\VocalCoach\RAVDESS\Actor_06\03-01-03-02-02-01-06.wav,Happiness,RAVDESS
319,D:\VocalCoach\RAVDESS\Actor_06\03-01-03-02-02-02-06.wav,Happiness,RAVDESS
320,D:\VocalCoach\RAVDESS\Actor_06\03-01-04-01-01-01-06.wav,Sadness,RAVDESS
321,D:\VocalCoach\RAVDESS\Actor_06\03-01-04-01-01-02-06.wav,Sadness,RAVDESS
322,D:\VocalCoach\RAVDESS\Actor_06\03-01-04-01-02-01-06.wav,Sadness,RAVDESS
323,D:\VocalCoach\RAVDESS\Actor_06\03-01-04-01-02-02-06.wav,Sadness,RAVDESS
324,D:\VocalCoach\RAVDESS\Actor_06\03-01-04-02-01-01-06.wav,Sadness,RAVDESS
325,D:\VocalCoach\RAVDESS\Actor_06\03-01-04-02-01-02-06.wav,Sadness,RAVDESS
326,D:\VocalCoach\RAVDESS\Actor_06\03-01-04-02-02-01-06.wav,Sadness,RAVDESS
327,D:\VocalCoach\RAVDESS\Actor_06\03-01-04-02-02-02-06.wav,Sadness,RAVDESS
328,D:\VocalCoach\RAVDESS\Actor_06\03-01-05-01-01-01-06.wav,Anger,RAVDESS
329,D:\VocalCoach\RAVDESS\Actor_06\03-01-05-01-01-02-06.wav,Anger,RAVDESS
330,D:\VocalCoach\RAVDESS\Actor_06\03-01-05-01-02-01-06.wav,Anger,RAVDESS
331,D:\VocalCoach\RAVDESS\Actor_06\03-01-05-01-02-02-06.wav,Anger,RAVDESS
332,D:\VocalCoach\RAVDESS\Actor_06\03-01-05-02-01-01-06.wav,Anger,RAVDESS
333,D:\VocalCoach\RAVDESS\Actor_06\03-01-05-02-01-02-06.wav,Anger,RAVDESS
334,D:\VocalCoach\RAVDESS\Actor_06\03-01-05-02-02-01-06.wav,Anger,RAVDESS
335,D:\VocalCoach\RAVDESS\Actor_06\03-01-05-02-02-02-06.wav,Anger,RAVDESS
336,D:\VocalCoach\RAVDESS\Actor_06\03-01-06-01-01-01-06.wav,Fear,RAVDESS
337,D:\VocalCoach\RAVDESS\Actor_06\03-01-06-01-01-02-06.wav,Fear,RAVDESS
338,D:\VocalCoach\RAVDESS\Actor_06\03-01-06-01-02-01-06.wav,Fear,RAVDESS
339,D:\VocalCoach\RAVDESS\Actor_06\03-01-06-01-02-02-06.wav,Fear,RAVDESS
340,D:\VocalCoach\RAVDESS\Actor_06\03-01-06-02-01-01-06.wav,Fear,RAVDESS
341,D:\VocalCoach\RAVDESS\Actor_06\03-01-06-02-01-02-06.wav,Fear,RAVDESS
342,D:\VocalCoach\RAVDESS\Actor_06\03-01-06-02-02-01-06.wav,Fear,RAVDESS
343,D:\VocalCoach\RAVDESS\Actor_06\03-01-06-02-02-02-06.wav,Fear,RAVDESS
344,D:\VocalCoach\RAVDESS\Actor_06\03-01-07-01-01-01-06.wav,Disgust,RAVDESS
345,D:\VocalCoach\RAVDESS\Actor_06\03-01-07-01-01-02-06.wav,Disgust,RAVDESS
346,D:\VocalCoach\RAVDESS\Actor_06\03-01-07-01-02-01-06.wav,Disgust,RAVDESS
347,D:\VocalCoach\RAVDESS\Actor_06\03-01-07-01-02-02-06.wav,Disgust,RAVDESS
348,D:\VocalCoach\RAVDESS\Actor_06\03-01-07-02-01-01-06.wav,Disgust,RAVDESS
349,D:\VocalCoach\RAVDESS\Actor_06\03-01-07-02-01-02-06.wav,Disgust,RAVDESS
350,D:\VocalCoach\RAVDESS\Actor_06\03-01-07-02-02-01-06.wav,Disgust,RAVDESS
351,D:\VocalCoach\RAVDESS\Actor_06\03-01-07-02-02-02-06.wav,Disgust,RAVDESS
352,D:\VocalCoach\RAVDESS\Actor_06\03-01-08-01-01-01-06.wav,Surprise,RAVDESS
353,D:\VocalCoach\RAVDESS\Actor_06\03-01-08-01-01-02-06.wav,Surprise,RAVDESS
354,D:\VocalCoach\RAVDESS\Actor_06\03-01-08-01-02-01-06.wav,Surprise,RAVDESS
355,D:\VocalCoach\RAVDESS\Actor_06\03-01-08-01-02-02-06.wav,Surprise,RAVDESS
356,D:\VocalCoach\RAVDESS\Actor_06\03-01-08-02-01-01-06.wav,Surprise,RAVDESS
357,D:\VocalCoach\RAVDESS\Actor_06\03-01-08-02-01-02-06.wav,Surprise,RAVDESS
358,D:\VocalCoach\RAVDESS\Actor_06\03-01-08-02-02-01-06.wav,Surprise,RAVDESS
359,D:\VocalCoach\RAVDESS\Actor_06\03-01-08-02-02-02-06.wav,Surprise,RAVDESS
360,D:\VocalCoach\RAVDESS\Actor_07\03-01-01-01-01-01-07.wav,Neutral,RAVDESS
361,D:\VocalCoach\RAVDESS\Actor_07\03-01-01-01-01-02-07.wav,Neutral,RAVDESS
362,D:\VocalCoach\RAVDESS\Actor_07\03-01-01-01-02-01-07.wav,Neutral,RAVDESS
363,D:\VocalCoach\RAVDESS\Actor_07\03-01-01-01-02-02-07.wav,Neutral,RAVDESS
364,D:\VocalCoach\RAVDESS\Actor_07\03-01-02-01-01-01-07.wav,Neutral,RAVDESS
365,D:\VocalCoach\RAVDESS\Actor_07\03-01-02-01-01-02-07.wav,Neutral,RAVDESS
366,D:\VocalCoach\RAVDESS\Actor_07\03-01-02-01-02-01-07.wav,Neutral,RAVDESS
367,D:\VocalCoach\RAVDESS\Actor_07\03-01-02-01-02-02-07.wav,Neutral,RAVDESS
368,D:\VocalCoach\RAVDESS\Actor_07\03-01-02-02-01-01-07.wav,Neutral,RAVDESS
369,D:\VocalCoach\RAVDESS\Actor_07\03-01-02-02-01-02-07.wav,Neutral,RAVDESS
370,D:\VocalCoach\RAVDESS\Actor_07\03-01-02-02-02-01-07.wav,Neutral,RAVDESS
371,D:\VocalCoach\RAVDESS\Actor_07\03-01-02-02-02-02-07.wav,Neutral,RAVDESS
372,D:\VocalCoach\RAVDESS\Actor_07\03-01-03-01-01-01-07.wav,Happiness,RAVDESS
373,D:\VocalCoach\RAVDESS\Actor_07\03-01-03-01-01-02-07.wav,Happiness,RAVDESS
374,D:\VocalCoach\RAVDESS\Actor_07\03-01-03-01-02-01-07.wav,Happiness,RAVDESS
375,D:\VocalCoach\RAVDESS\Actor_07\03-01-03-01-02-02-07.wav,Happiness,RAVDESS
376,D:\VocalCoach\RAVDESS\Actor_07\03-01-03-02-01-01-07.wav,Happiness,RAVDESS
377,D:\VocalCoach\RAVDESS\Actor_07\03-01-03-02-01-02-07.wav,Happiness,RAVDESS
378,D:\VocalCoach\RAVDESS\Actor_07\03-01-03-02-02-01-07.wav,Happiness,RAVDESS
379,D:\VocalCoach\RAVDESS\Actor_07\03-01-03-02-02-02-07.wav,Happiness,RAVDESS
380,D:\VocalCoach\RAVDESS\Actor_07\03-01-04-01-01-01-07.wav,Sadness,RAVDESS
381,D:\VocalCoach\RAVDESS\Actor_07\03-01-04-01-01-02-07.wav,Sadness,RAVDESS
382,D:\VocalCoach\RAVDESS\Actor_07\03-01-04-01-02-01-07.wav,Sadness,RAVDESS
383,D:\VocalCoach\RAVDESS\Actor_07\03-01-04-01-02-02-07.wav,Sadness,RAVDESS
384,D:\VocalCoach\RAVDESS\Actor_07\03-01-04-02-01-01-07.wav,Sadness,RAVDESS
385,D:\VocalCoach\RAVDESS\Actor_07\03-01-04-02-01-02-07.wav,Sadness,RAVDESS
386,D:\VocalCoach\RAVDESS\Actor_07\03-01-04-02-02-01-07.wav,Sadness,RAVDESS
387,D:\VocalCoach\RAVDESS\Actor_07\03-01-04-02-02-02-07.wav,Sadness,RAVDESS
388,D:\VocalCoach\RAVDESS\Actor_07\03-01-05-01-01-01-07.wav,Anger,RAVDESS
389,D:\VocalCoach\RAVDESS\Actor_07\03-01-05-01-01-02-07.wav,Anger,RAVDESS
390,D:\VocalCoach\RAVDESS\Actor_07\03-01-05-01-02-01-07.wav,Anger,RAVDESS
391,D:\VocalCoach\RAVDESS\Actor_07\03-01-05-01-02-02-07.wav,Anger,RAVDESS
392,D:\VocalCoach\RAVDESS\Actor_07\03-01-05-02-01-01-07.wav,Anger,RAVDESS
393,D:\VocalCoach\RAVDESS\Actor_07\03-01-05-02-01-02-07.wav,Anger,RAVDESS
394,D:\VocalCoach\RAVDESS\Actor_07\03-01-05-02-02-01-07.wav,Anger,RAVDESS
395,D:\VocalCoach\RAVDESS\Actor_07\03-01-05-02-02-02-07.wav,Anger,RAVDESS
396,D:\VocalCoach\RAVDESS\Actor_07\03-01-06-01-01-01-07.wav,Fear,RAVDESS
397,D:\VocalCoach\RAVDESS\Actor_07\03-01-06-01-01-02-07.wav,Fear,RAVDESS
398,D:\VocalCoach\RAVDESS\Actor_07\03-01-06-01-02-01-07.wav,Fear,RAVDESS
399,D:\VocalCoach\RAVDESS\Actor_07\03-01-06-01-02-02-07.wav,Fear,RAVDESS
400,D:\VocalCoach\RAVDESS\Actor_07\03-01-06-02-01-01-07.wav,Fear,RAVDESS
401,D:\VocalCoach\RAVDESS\Actor_07\03-01-06-02-01-02-07.wav,Fear,RAVDESS
402,D:\VocalCoach\RAVDESS\Actor_07\03-01-06-02-02-01-07.wav,Fear,RAVDESS
403,D:\VocalCoach\RAVDESS\Actor_07\03-01-06-02-02-02-07.wav,Fear,RAVDESS
404,D:\VocalCoach\RAVDESS\Actor_07\03-01-07-01-01-01-07.wav,Disgust,RAVDESS
405,D:\VocalCoach\RAVDESS\Actor_07\03-01-07-01-01-02-07.wav,Disgust,RAVDESS
406,D:\VocalCoach\RAVDESS\Actor_07\03-01-07-01-02-01-07.wav,Disgust,RAVDESS
407,D:\VocalCoach\RAVDESS\Actor_07\03-01-07-01-02-02-07.wav,Disgust,RAVDESS
408,D:\VocalCoach\RAVDESS\Actor_07\03-01-07-02-01-01-07.wav,Disgust,RAVDESS
409,D:\VocalCoach\RAVDESS\Actor_07\03-01-07-02-01-02-07.wav,Disgust,RAVDESS
410,D:\VocalCoach\RAVDESS\Actor_07\03-01-07-02-02-01-07.wav,Disgust,RAVDESS
411,D:\VocalCoach\RAVDESS\Actor_07\03-01-07-02-02-02-07.wav,Disgust,RAVDESS
412,D:\VocalCoach\RAVDESS\Actor_07\03-01-08-01-01-01-07.wav,Surprise,RAVDESS
413,D:\VocalCoach\RAVDESS\Actor_07\03-01-08-01-01-02-07.wav,Surprise,RAVDESS
414,D:\VocalCoach\RAVDESS\Actor_07\03-01-08-01-02-01-07.wav,Surprise,RAVDESS
415,D:\VocalCoach\RAVDESS\Actor_07\03-01-08-01-02-02-07.wav,Surprise,RAVDESS
416,D:\VocalCoach\RAVDESS\Actor_07\03-01-08-02-01-01-07.wav,Surprise,RAVDESS
417,D:\VocalCoach\RAVDESS\Actor_07\03-01-08-02-01-02-07.wav,Surprise,RAVDESS
418,D:\VocalCoach\RAVDESS\Actor_07\03-01-08-02-02-01-07.wav,Surprise,RAVDESS
419,D:\VocalCoach\RAVDESS\Actor_07\03-01-08-02-02-02-07.wav,Surprise,RAVDESS
420,D:\VocalCoach\RAVDESS\Actor_08\03-01-01-01-01-01-08.wav,Neutral,RAVDESS
421,D:\VocalCoach\RAVDESS\Actor_08\03-01-01-01-01-02-08.wav,Neutral,RAVDESS
422,D:\VocalCoach\RAVDESS\Actor_08\03-01-01-01-02-01-08.wav,Neutral,RAVDESS
423,D:\VocalCoach\RAVDESS\Actor_08\03-01-01-01-02-02-08.wav,Neutral,RAVDESS
424,D:\VocalCoach\RAVDESS\Actor_08\03-01-02-01-01-01-08.wav,Neutral,RAVDESS
425,D:\VocalCoach\RAVDESS\Actor_08\03-01-02-01-01-02-08.wav,Neutral,RAVDESS
426,D:\VocalCoach\RAVDESS\Actor_08\03-01-02-01-02-01-08.wav,Neutral,RAVDESS
427,D:\VocalCoach\RAVDESS\Actor_08\03-01-02-01-02-02-08.wav,Neutral,RAVDESS
428,D:\VocalCoach\RAVDESS\Actor_08\03-01-02-02-01-01-08.wav,Neutral,RAVDESS
429,D:\VocalCoach\RAVDESS\Actor_08\03-01-02-02-01-02-08.wav,Neutral,RAVDESS
430,D:\VocalCoach\RAVDESS\Actor_08\03-01-02-02-02-01-08.wav,Neutral,RAVDESS
431,D:\VocalCoach\RAVDESS\Actor_08\03-01-02-02-02-02-08.wav,Neutral,RAVDESS
432,D:\VocalCoach\RAVDESS\Actor_08\03-01-03-01-01-01-08.wav,Happiness,RAVDESS
433,D:\VocalCoach\RAVDESS\Actor_08\03-01-03-01-01-02-08.wav,Happiness,RAVDESS
434,D:\VocalCoach\RAVDESS\Actor_08\03-01-03-01-02-01-08.wav,Happiness,RAVDESS
435,D:\VocalCoach\RAVDESS\Actor_08\03-01-03-01-02-02-08.wav,Happiness,RAVDESS
436,D:\VocalCoach\RAVDESS\Actor_08\03-01-03-02-01-01-08.wav,Happiness,RAVDESS
437,D:\VocalCoach\RAVDESS\Actor_08\03-01-03-02-01-02-08.wav,Happiness,RAVDESS
438,D:\VocalCoach\RAVDESS\Actor_08\03-01-03-02-02-01-08.wav,Happiness,RAVDESS
439,D:\VocalCoach\RAVDESS\Actor_08\03-01-03-02-02-02-08.wav,Happiness,RAVDESS
440,D:\VocalCoach\RAVDESS\Actor_08\03-01-04-01-01-01-08.wav,Sadness,RAVDESS
441,D:\VocalCoach\RAVDESS\Actor_08\03-01-04-01-01-02-08.wav,Sadness,RAVDESS
442,D:\VocalCoach\RAVDESS\Actor_08\03-01-04-01-02-01-08.wav,Sadness,RAVDESS
443,D:\VocalCoach\RAVDESS\Actor_08\03-01-04-01-02-02-08.wav,Sadness,RAVDESS
444,D:\VocalCoach\RAVDESS\Actor_08\03-01-04-02-01-01-08.wav,Sadness,RAVDESS
445,D:\VocalCoach\RAVDESS\Actor_08\03-01-04-02-01-02-08.wav,Sadness,RAVDESS
446,D:\VocalCoach\RAVDESS\Actor_08\03-01-04-02-02-01-08.wav,Sadness,RAVDESS
447,D:\VocalCoach\RAVDESS\Actor_08\03-01-04-02-02-02-08.wav,Sadness,RAVDESS
448,D:\VocalCoach\RAVDESS\Actor_08\03-01-05-01-01-01-08.wav,Anger,RAVDESS
449,D:\VocalCoach\RAVDESS\Actor_08\03-01-05-01-01-02-08.wav,Anger,RAVDESS
450,D:\VocalCoach\RAVDESS\Actor_08\03-01-05-01-02-01-08.wav,Anger,RAVDESS
451,D:\VocalCoach\RAVDESS\Actor_08\03-01-05-01-02-02-08.wav,Anger,RAVDESS
452,D:\VocalCoach\RAVDESS\Actor_08\03-01-05-02-01-01-08.wav,Anger,RAVDESS
453,D:\VocalCoach\RAVDESS\Actor_08\03-01-05-02-01-02-08.wav,Anger,RAVDESS
454,D:\VocalCoach\RAVDESS\Actor_08\03-01-05-02-02-01-08.wav,Anger,RAVDESS
455,D:\VocalCoach\RAVDESS\Actor_08\03-01-05-02-02-02-08.wav,Anger,RAVDESS
456,D:\VocalCoach\RAVDESS\Actor_08\03-01-06-01-01-01-08.wav,Fear,RAVDESS
457,D:\VocalCoach\RAVDESS\Actor_08\03-01-06-01-01-02-08.wav,Fear,RAVDESS
458,D:\VocalCoach\RAVDESS\Actor_08\03-01-06-01-02-01-08.wav,Fear,RAVDESS
459,D:\VocalCoach\RAVDESS\Actor_08\03-01-06-01-02-02-08.wav,Fear,RAVDESS
460,D:\VocalCoach\RAVDESS\Actor_08\03-01-06-02-01-01-08.wav,Fear,RAVDESS
461,D:\VocalCoach\RAVDESS\Actor_08\03-01-06-02-01-02-08.wav,Fear,RAVDESS
462,D:\VocalCoach\RAVDESS\Actor_08\03-01-06-02-02-01-08.wav,Fear,RAVDESS
463,D:\VocalCoach\RAVDESS\Actor_08\03-01-06-02-02-02-08.wav,Fear,RAVDESS
464,D:\VocalCoach\RAVDESS\Actor_08\03-01-07-01-01-01-08.wav,Disgust,RAVDESS
465,D:\VocalCoach\RAVDESS\Actor_08\03-01-07-01-01-02-08.wav,Disgust,RAVDESS
466,D:\VocalCoach\RAVDESS\Actor_08\03-01-07-01-02-01-08.wav,Disgust,RAVDESS
467,D:\VocalCoach\RAVDESS\Actor_08\03-01-07-01-02-02-08.wav,Disgust,RAVDESS
468,D:\VocalCoach\RAVDESS\Actor_08\03-01-07-02-01-01-08.wav,Disgust,RAVDESS
469,D:\VocalCoach\RAVDESS\Actor_08\03-01-07-02-01-02-08.wav,Disgust,RAVDESS
470,D:\VocalCoach\RAVDESS\Actor_08\03-01-07-02-02-01-08.wav,Disgust,RAVDESS
471,D:\VocalCoach\RAVDESS\Actor_08\03-01-07-02-02-02-08.wav,Disgust,RAVDESS
472,D:\VocalCoach\RAVDESS\Actor_08\03-01-08-01-01-01-08.wav,Surprise,RAVDESS
473,D:\VocalCoach\RAVDESS\Actor_08\03-01-08-01-01-02-08.wav,Surprise,RAVDESS
474,D:\VocalCoach\RAVDESS\Actor_08\03-01-08-01-02-01-08.wav,Surprise,RAVDESS
475,D:\VocalCoach\RAVDESS\Actor_08\03-01-08-01-02-02-08.wav,Surprise,RAVDESS
476,D:\VocalCoach\RAVDESS\Actor_08\03-01-08-02-01-01-08.wav,Surprise,RAVDESS
477,D:\VocalCoach\RAVDESS\Actor_08\03-01-08-02-01-02-08.wav,Surprise,RAVDESS
478,D:\VocalCoach\RAVDESS\Actor_08\03-01-08-02-02-01-08.wav,Surprise,RAVDESS
479,D:\VocalCoach\RAVDESS\Actor_08\03-01-08-02-02-02-08.wav,Surprise,RAVDESS
480,D:\VocalCoach\RAVDESS\Actor_09\03-01-01-01-01-01-09.wav,Neutral,RAVDESS
481,D:\VocalCoach\RAVDESS\Actor_09\03-01-01-01-01-02-09.wav,Neutral,RAVDESS
482,D:\VocalCoach\RAVDESS\Actor_09\03-01-01-01-02-01-09.wav,Neutral,RAVDESS
483,D:\VocalCoach\RAVDESS\Actor_09\03-01-01-01-02-02-09.wav,Neutral,RAVDESS
484,D:\VocalCoach\RAVDESS\Actor_09\03-01-02-01-01-01-09.wav,Neutral,RAVDESS
485,D:\VocalCoach\RAVDESS\Actor_09\03-01-02-01-01-02-09.wav,Neutral,RAVDESS
486,D:\VocalCoach\RAVDESS\Actor_09\03-01-02-01-02-01-09.wav,Neutral,RAVDESS
487,D:\VocalCoach\RAVDESS\Actor_09\03-01-02-01-02-02-09.wav,Neutral,RAVDESS
488,D:\VocalCoach\RAVDESS\Actor_09\03-01-02-02-01-01-09.wav,Neutral,RAVDESS
489,D:\VocalCoach\RAVDESS\Actor_09\03-01-02-02-01-02-09.wav,Neutral,RAVDESS
490,D:\VocalCoach\RAVDESS\Actor_09\03-01-02-02-02-01-09.wav,Neutral,RAVDESS
491,D:\VocalCoach\RAVDESS\Actor_09\03-01-02-02-02-02-09.wav,Neutral,RAVDESS
492,D:\VocalCoach\RAVDESS\Actor_09\03-01-03-01-01-01-09.wav,Happiness,RAVDESS
493,D:\VocalCoach\RAVDESS\Actor_09\03-01-03-01-01-02-09.wav,Happiness,RAVDESS
494,D:\VocalCoach\RAVDESS\Actor_09\03-01-03-01-02-01-09.wav,Happiness,RAVDESS
495,D:\VocalCoach\RAVDESS\Actor_09\03-01-03-01-02-02-09.wav,Happiness,RAVDESS
496,D:\VocalCoach\RAVDESS\Actor_09\03-01-03-02-01-01-09.wav,Happiness,RAVDESS
497,D:\VocalCoach\RAVDESS\Actor_09\03-01-03-02-01-02-09.wav,Happiness,RAVDESS
498,D:\VocalCoach\RAVDESS\Actor_09\03-01-03-02-02-01-09.wav,Happiness,RAVDESS
499,D:\VocalCoach\RAVDESS\Actor_09\03-01-03-02-02-02-09.wav,Happiness,RAVDESS
500,D:\VocalCoach\RAVDESS\Actor_09\03-01-04-01-01-01-09.wav,Sadness,RAVDESS
501,D:\VocalCoach\RAVDESS\Actor_09\03-01-04-01-01-02-09.wav,Sadness,RAVDESS
502,D:\VocalCoach\RAVDESS\Actor_09\03-01-04-01-02-01-09.wav,Sadness,RAVDESS
503,D:\VocalCoach\RAVDESS\Actor_09\03-01-04-01-02-02-09.wav,Sadness,RAVDESS
504,D:\VocalCoach\RAVDESS\Actor_09\03-01-04-02-01-01-09.wav,Sadness,RAVDESS
505,D:\VocalCoach\RAVDESS\Actor_09\03-01-04-02-01-02-09.wav,Sadness,RAVDESS
506,D:\VocalCoach\RAVDESS\Actor_09\03-01-04-02-02-01-09.wav,Sadness,RAVDESS
507,D:\VocalCoach\RAVDESS\Actor_09\03-01-04-02-02-02-09.wav,Sadness,RAVDESS
508,D:\VocalCoach\RAVDESS\Actor_09\03-01-05-01-01-01-09.wav,Anger,RAVDESS
509,D:\VocalCoach\RAVDESS\Actor_09\03-01-05-01-01-02-09.wav,Anger,RAVDESS
510,D:\VocalCoach\RAVDESS\Actor_09\03-01-05-01-02-01-09.wav,Anger,RAVDESS
511,D:\VocalCoach\RAVDESS\Actor_09\03-01-05-01-02-02-09.wav,Anger,RAVDESS
512,D:\VocalCoach\RAVDESS\Actor_09\03-01-05-02-01-01-09.wav,Anger,RAVDESS
513,D:\VocalCoach\RAVDESS\Actor_09\03-01-05-02-01-02-09.wav,Anger,RAVDESS
514,D:\VocalCoach\RAVDESS\Actor_09\03-01-05-02-02-01-09.wav,Anger,RAVDESS
515,D:\VocalCoach\RAVDESS\Actor_09\03-01-05-02-02-02-09.wav,Anger,RAVDESS
516,D:\VocalCoach\RAVDESS\Actor_09\03-01-06-01-01-01-09.wav,Fear,RAVDESS
517,D:\VocalCoach\RAVDESS\Actor_09\03-01-06-01-01-02-09.wav,Fear,RAVDESS
518,D:\VocalCoach\RAVDESS\Actor_09\03-01-06-01-02-01-09.wav,Fear,RAVDESS
